"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"SDK1",-2.03132367355859,5.06084814226048,90.7500444242314,1.63017581422377e-21,4.12511066439551e-20
"PDLIM4",-1.75837990656613,7.02964619662551,90.409527659933,1.9363146942504e-21,4.80307955473796e-20
"FCER1A",-2.02089738554,2.4004503976364,90.2822488386871,2.06496966877504e-21,5.09539374289882e-20
"PLAU",-1.7636647003775,7.6051879408186,90.2589359200333,2.08944485515886e-21,5.14338114209273e-20
"TDGF1",1.60910902472613,-0.792427751753711,89.456192620229,3.13504191489504e-21,7.62604002317436e-20
"DLL3",1.94871024832848,-0.612417217177573,89.2377805945752,3.50098683711103e-21,8.43997491729119e-20
"OR13A1",-2.20294150981417,-1.45801338391209,89.2032986715244,3.56254428488985e-21,8.56851556571464e-20
"SFRP1",2.38940109806199,5.75349848786236,89.0095589628744,3.92909383153818e-21,9.37611100153896e-20
"MRC1",-1.58292286843441,4.33125003258613,88.9541734003326,4.04065250473138e-21,9.63013666487939e-20
"DMBX1",-3.20899779740353,1.55648750183086,88.5487492317972,4.95974104478512e-21,1.17574101318898e-19
"TDRD1",1.93004581498703,-2.66814852885418,88.5085074779901,5.06167179008123e-21,1.19698231086382e-19
"DSC3",-3.00774776817606,3.10506163584698,88.4476336591924,5.2198588781984e-21,1.23159924370208e-19
